,price,property_type,bedrooms,bathrooms_text,beds,neighbourhood_cleansed
1365,232.0,Entire residential home,3.0,1.5,3.0,Congress Park
1366,59.0,Entire condominium (condo),1.0,1.0,1.0,Speer
1368,100.0,Private room in rental unit,1.0,2.0,1.0,Capitol Hill
1369,125.0,Entire residential home,2.0,2.0,2.0,Villa Park
1371,89.0,Entire guest suite,1.0,1.0,5.0,Highland
1372,360.0,Entire residential home,3.0,3.5,4.0,Stapleton
1373,200.0,Entire rental unit,1.0,1.0,1.0,West Colfax
1375,171.0,Entire guest suite,2.0,1.0,2.0,Montclair
1376,150.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
1377,113.0,Entire loft,1.0,1.0,1.0,City Park West
1378,178.0,Entire residential home,1.0,1.0,2.0,Lincoln Park
1379,82.0,Entire residential home,2.0,1.0,2.0,Berkeley
1380,85.0,Entire condominium (condo),1.0,1.0,1.0,Lincoln Park
1381,67.0,Entire rental unit,1.0,1.0,1.0,City Park West
1382,150.0,Entire residential home,3.0,2.0,5.0,Highland
1383,802.0,Entire condominium (condo),2.0,2.0,5.0,Union Station
1384,286.0,Entire residential home,4.0,2.0,5.0,Skyland
1385,99.0,Entire condominium (condo),1.0,1.0,1.0,Speer
1386,145.0,Entire guesthouse,2.0,1.0,2.0,Washington Park West
1387,180.0,Entire rental unit,1.0,1.0,2.0,Harvey Park
1388,60.0,Entire guest suite,1.0,1.0,1.0,Cole
1389,139.0,Entire residential home,2.0,1.0,2.0,West Highland
1390,149.0,Entire townhouse,2.0,1.5,3.0,Stapleton
1391,259.0,Entire residential home,2.0,1.5,2.0,Speer
1392,193.0,Entire cottage,1.0,1.0,1.0,West Highland
1393,136.0,Entire guest suite,1.0,1.0,2.0,Cory - Merrill
1394,99.0,Entire residential home,2.0,2.0,3.0,Chaffee Park
1395,471.0,Entire residential home,4.0,2.5,8.0,Whittier
1396,144.0,Entire guest suite,1.0,1.0,2.0,Sunnyside
1399,255.0,Entire residential home,2.0,2.0,2.0,Five Points
1400,158.0,Entire condominium (condo),2.0,1.5,3.0,Civic Center
1401,158.0,Entire guest suite,1.0,1.0,2.0,Skyland
1402,104.0,Entire guest suite,2.0,1.0,2.0,Clayton
1403,115.0,Entire condominium (condo),1.0,1.5,1.0,Five Points
1404,500.0,Entire residential home,4.0,3.5,4.0,Berkeley
1405,52.0,Private room in townhouse,1.0,1.5,1.0,Stapleton
1406,36.0,Private room in townhouse,1.0,1.0,1.0,Hampden
1407,182.0,Entire townhouse,1.0,1.0,2.0,Jefferson Park
1408,475.0,Entire townhouse,3.0,2.5,4.0,Hale
1409,100.0,Entire rental unit,2.0,1.0,3.0,West Highland
1410,65.0,Entire condominium (condo),2.0,1.0,2.0,Gateway - Green Valley Ranch
1411,81.0,Entire guest suite,1.0,1.0,1.0,Valverde
1412,246.0,Entire guest suite,2.0,1.0,2.0,Union Station
1414,81.0,Private room in townhouse,1.0,1.0,1.0,Clayton
1415,80.0,Entire condominium (condo),2.0,1.0,2.0,Congress Park
1417,89.0,Entire townhouse,1.0,1.0,1.0,Highland
1418,105.0,Private room in residential home,1.0,1.0,1.0,Five Points
1419,225.0,Entire residential home,2.0,2.0,2.0,Washington Park
1420,217.0,Entire residential home,3.0,3.5,3.0,Sloan Lake
1421,68.0,Entire guest suite,1.0,1.0,1.0,Rosedale
1422,48.0,Entire condominium (condo),2.0,1.5,2.0,Hale
1423,399.0,Entire residential home,3.0,2.5,3.0,Villa Park
1424,40.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
1425,254.0,Entire townhouse,2.0,1.0,2.0,Cole
1426,132.0,Entire guesthouse,1.0,1.0,1.0,Washington Park
1427,200.0,Entire condominium (condo),2.0,1.0,2.0,Capitol Hill
1428,111.0,Entire condominium (condo),1.0,1.0,1.0,West Highland
1429,729.0,Entire residential home,6.0,5.0,11.0,Capitol Hill
1430,80.0,Entire rental unit,1.0,1.0,2.0,Congress Park
1431,131.0,Entire condominium (condo),3.0,2.0,3.0,Washington Virginia Vale
1433,55.0,Private room in residential home,1.0,1.0,1.0,University
1434,127.0,Entire residential home,1.0,1.0,1.0,Whittier
1435,200.0,Entire residential home,3.0,2.5,3.0,Villa Park
1436,129.0,Entire residential home,2.0,1.5,2.0,Sunnyside
1437,99.0,Entire guest suite,1.0,1.0,1.0,Highland
1438,150.0,Entire residential home,3.0,2.0,4.0,Elyria Swansea
1439,178.0,Entire residential home,4.0,2.0,3.0,West Colfax
1440,145.0,Entire rental unit,2.0,1.0,3.0,Country Club
1441,93.0,Entire rental unit,1.0,2.0,1.0,Congress Park
1442,399.0,Entire residential home,3.0,3.0,4.0,Stapleton
1444,55.0,Room in hostel,1.0,2.0,8.0,Five Points
1445,184.0,Room in hostel,1.0,2.0,4.0,CBD
1446,99.0,Entire condominium (condo),1.0,1.0,2.0,Jefferson Park
1447,56.0,Entire guest suite,1.0,1.0,2.0,College View - South Platte
1448,87.0,Entire guest suite,1.0,1.0,1.0,Washington Park
1449,243.0,Entire residential home,4.0,2.0,6.0,Berkeley
1451,83.0,Entire residential home,1.0,1.0,1.0,Regis
1452,164.0,Entire guest suite,1.0,1.0,1.0,Speer
1453,77.0,Entire guest suite,2.0,1.0,3.0,Stapleton
1454,150.0,Entire guesthouse,2.0,1.0,2.0,Jefferson Park
1455,119.0,Entire guesthouse,1.0,1.0,2.0,Cole
1456,67.0,Private room in residential home,1.0,2.0,1.0,Five Points
1457,129.0,Private room in residential home,2.0,2.0,2.0,Five Points
1458,110.0,Entire guest suite,2.0,1.0,2.0,Whittier
1459,70.0,Entire guest suite,1.0,1.0,1.0,City Park
1460,250.0,Entire residential home,5.0,3.0,6.0,Whittier
1461,191.0,Entire guest suite,2.0,1.0,2.0,Sunnyside
1462,170.0,Private room in residential home,2.0,2.5,2.0,Gateway - Green Valley Ranch
1463,529.0,Entire townhouse,2.0,2.5,2.0,Highland
1464,167.0,Entire residential home,2.0,1.0,2.0,Sunnyside
1465,99.0,Entire condominium (condo),1.0,1.0,1.0,CBD
1466,35.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
1468,167.0,Entire rental unit,1.0,1.0,1.0,Highland
1469,106.0,Entire guest suite,1.0,1.0,2.0,University
1470,101.0,Entire condominium (condo),2.0,1.0,3.0,CBD
1471,111.0,Entire residential home,1.0,1.0,1.0,Sloan Lake
1472,162.0,Entire guest suite,1.0,1.0,1.0,Whittier
1473,250.0,Entire condominium (condo),2.0,2.0,2.0,Union Station
1474,182.0,Entire residential home,2.0,2.0,2.0,Platt Park
1475,99.0,Entire guesthouse,2.0,1.0,3.0,Congress Park
1476,109.0,Entire guest suite,1.0,1.0,1.0,Hampden
1477,205.0,Entire condominium (condo),2.0,2.0,2.0,Union Station
1478,85.0,Entire guest suite,2.0,1.0,2.0,Clayton
1479,195.0,Entire guest suite,2.0,1.0,2.0,West Colfax
1480,95.0,Entire townhouse,2.0,1.0,2.0,Cole
1481,145.0,Entire condominium (condo),1.0,2.0,2.0,City Park West
1482,35.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
1483,140.0,Entire guesthouse,1.0,1.0,2.0,Five Points
1484,169.0,Entire townhouse,3.0,2.5,4.0,DIA
1486,145.0,Entire guest suite,1.0,1.0,2.0,Hilltop
1487,365.0,Entire condominium (condo),3.0,2.0,4.0,Five Points
1488,60.0,Private room in residential home,1.0,1.0,1.0,Cory - Merrill
1489,70.0,Private room in guest suite,1.0,1.5,2.0,Windsor
1490,190.0,Entire residential home,3.0,2.5,3.0,Highland
1492,77.0,Private room in residential home,2.0,2.0,3.0,Gateway - Green Valley Ranch
1493,59.0,Private room in residential home,1.0,1.0,1.0,Ruby Hill
1494,93.0,Entire residential home,1.0,1.0,2.0,Globeville
1496,299.0,Entire townhouse,3.0,3.0,3.0,Five Points
1497,95.0,Entire rental unit,3.0,1.0,3.0,Gateway - Green Valley Ranch
1498,60.0,Private room in townhouse,1.0,1.5,1.0,City Park West
1499,171.0,Entire guest suite,2.0,1.0,2.0,Villa Park
1500,162.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1501,219.0,Entire residential home,2.0,2.0,2.0,Five Points
1502,185.0,Entire condominium (condo),2.0,2.0,3.0,CBD
1503,362.0,Entire townhouse,3.0,4.0,4.0,Sloan Lake
1504,150.0,Entire townhouse,1.0,1.5,2.0,West Highland
1505,175.0,Entire townhouse,2.0,2.5,2.0,Highland
1506,49.0,Private room in residential home,1.0,1.0,1.0,Five Points
1507,499.0,Entire townhouse,3.0,3.5,3.0,West Colfax
1508,100.0,Entire condominium (condo),1.0,1.0,1.0,CBD
1509,200.0,Entire residential home,2.0,2.0,2.0,Berkeley
1510,204.0,Private room in bed and breakfast,1.0,1.0,2.0,Capitol Hill
1511,220.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1512,149.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1513,216.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1514,216.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1515,184.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1516,224.0,Private room in bed and breakfast,1.0,1.0,1.0,Capitol Hill
1517,164.0,Entire rental unit,1.0,1.0,2.0,Five Points
1518,100.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
1519,90.0,Entire residential home,2.0,1.0,2.0,Sunnyside
1520,140.0,Private room in condominium (condo),1.0,1.0,1.0,Indian Creek
1521,114.0,Entire guesthouse,1.0,1.0,2.0,Berkeley
1522,200.0,Private room in residential home,1.0,2.0,1.0,Virginia Village
1523,75.0,Entire residential home,1.0,1.0,2.0,Skyland
1524,138.0,Entire residential home,2.0,1.0,3.0,Hale
1525,84.0,Private room in residential home,2.0,1.0,2.0,Ruby Hill
1526,44.0,Private room in residential home,1.0,1.0,1.0,Ruby Hill
1527,80.0,Private room in rental unit,1.0,1.0,1.0,Kennedy
1528,109.0,Entire residential home,1.0,2.5,2.0,Gateway - Green Valley Ranch
1529,232.0,Entire guest suite,2.0,1.0,2.0,South Park Hill
1530,85.0,Entire condominium (condo),2.0,2.0,4.0,Five Points
1531,100.0,Private room in residential home,1.0,1.5,1.0,Congress Park
1532,110.0,Entire residential home,2.0,1.0,2.0,Lincoln Park
1533,67.0,Entire rental unit,2.0,1.0,2.0,Speer
1534,400.0,Entire townhouse,3.0,3.5,3.0,Sunnyside
1535,83.0,Entire bungalow,1.0,1.0,1.0,Sunnyside
1536,366.0,Entire residential home,2.0,2.5,4.0,Whittier
1537,133.0,Entire townhouse,1.0,1.0,1.0,Baker
1538,80.0,Entire loft,1.0,1.0,1.0,Capitol Hill
1539,139.0,Entire guest suite,2.0,1.0,3.0,Berkeley
1540,148.0,Entire residential home,2.0,1.0,3.0,Sunnyside
1541,97.0,Private room in residential home,1.0,1.0,2.0,Gateway - Green Valley Ranch
1542,60.0,Entire rental unit,1.0,1.0,1.0,Highland
1543,105.0,Entire rental unit,1.0,1.0,1.0,Speer
1544,305.0,Entire residential home,3.0,2.0,5.0,Congress Park
1545,960.0,Entire residential home,5.0,3.5,5.0,Cheesman Park
1546,129.0,Entire condominium (condo),2.0,2.0,2.0,Lincoln Park
1547,145.0,Entire condominium (condo),1.0,1.0,1.0,Globeville
1548,138.0,Entire townhouse,1.0,1.0,2.0,West Colfax
1549,187.0,Entire rental unit,1.0,1.0,1.0,Cheesman Park
1550,108.0,Entire townhouse,1.0,1.0,1.0,Baker
1551,302.0,Entire residential home,3.0,2.5,8.0,Gateway - Green Valley Ranch
1552,40.0,Private room in townhouse,1.0,1.0,1.0,Hampden South
1553,85.0,Private room in townhouse,1.0,1.0,1.0,Platt Park
1554,350.0,Entire residential home,3.0,3.0,3.0,Hampden South
1555,231.0,Entire townhouse,2.0,1.0,3.0,Cole
1556,756.0,Entire townhouse,4.0,4.5,7.0,Five Points
1557,169.0,Entire guest suite,2.0,1.0,3.0,City Park West
1558,137.0,Entire guest suite,2.0,1.0,2.0,Sloan Lake
1559,199.0,Entire guest suite,2.0,1.0,3.0,Congress Park
1560,35.0,Private room in townhouse,1.0,1.5,1.0,Stapleton
1561,253.0,Entire rental unit,2.0,2.0,3.0,North Capitol Hill
1562,218.0,Entire residential home,3.0,3.0,5.0,Gateway - Green Valley Ranch
1563,210.0,Private room in rental unit,2.0,1.0,3.0,Washington Park West
1564,115.0,Entire condominium (condo),2.0,2.5,4.0,DIA
1565,130.0,Entire guesthouse,1.0,1.0,2.0,North Park Hill
1566,93.0,Entire guest suite,1.0,1.0,2.0,South Park Hill
1567,377.0,Entire rental unit,2.0,1.0,3.0,North Capitol Hill
1568,237.0,Entire rental unit,1.0,1.0,2.0,North Capitol Hill
1569,244.0,Entire rental unit,1.0,1.0,2.0,North Capitol Hill
1570,310.0,Entire rental unit,2.0,2.0,3.0,North Capitol Hill
1571,327.0,Entire rental unit,2.0,1.0,3.0,North Capitol Hill
1572,322.0,Entire rental unit,2.0,1.0,2.0,North Capitol Hill
1573,109.0,Entire townhouse,2.0,1.0,2.0,Capitol Hill
1574,110.0,Entire residential home,2.0,2.0,3.0,Sunnyside
1575,30.0,Private room in rental unit,1.0,1.0,1.0,West Colfax
1576,130.0,Entire residential home,1.0,1.0,1.0,Highland
1577,409.0,Entire residential home,4.0,4.0,4.0,Skyland
1579,146.0,Entire condominium (condo),2.0,2.0,2.0,Union Station
1580,70.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
1581,219.0,Entire residential home,4.0,2.0,3.0,Speer
1582,107.0,Entire residential home,2.0,1.0,2.0,Rosedale
1583,99.0,Entire guesthouse,1.0,1.0,1.0,Five Points
1584,71.0,Private room in residential home,1.0,1.0,1.0,Speer
1585,137.0,Entire guest suite,1.0,1.0,2.0,Sloan Lake
1586,152.0,Entire residential home,2.0,1.0,3.0,Mar Lee
1587,99.0,Private room in bungalow,1.0,1.0,1.0,Country Club
1588,79.0,Entire guesthouse,2.0,1.0,3.0,City Park West
1589,100.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
1590,121.0,Entire residential home,1.0,1.0,2.0,Highland
1591,94.0,Entire guest suite,1.0,1.0,1.0,Whittier
1592,200.0,Entire residential home,3.0,2.0,3.0,University Park
1593,51.0,Entire guest suite,1.0,1.0,2.0,Chaffee Park
1594,65.0,Private room in residential home,1.0,1.5,1.0,Gateway - Green Valley Ranch
1595,181.0,Entire townhouse,1.0,1.0,1.0,North Capitol Hill
1596,149.0,Entire guesthouse,1.0,1.0,1.0,Five Points
1598,275.0,Entire residential home,3.0,1.0,4.0,Jefferson Park
1599,96.0,Entire guest suite,2.0,1.0,2.0,Valverde
1600,133.0,Private room in residential home,2.0,1.0,2.0,Five Points
1601,70.0,Entire condominium (condo),1.0,1.0,1.0,CBD
1602,74.0,Private room in residential home,1.0,1.0,1.0,City Park West
1603,132.0,Entire guest suite,2.0,1.0,3.0,Rosedale
1604,66.0,Private room in townhouse,1.0,1.0,1.0,Capitol Hill
1606,248.0,Entire residential home,3.0,2.0,3.0,Harvey Park
1607,70.0,Entire rental unit,1.0,1.0,1.0,Sunnyside
1608,123.0,Entire guest suite,2.0,1.0,2.0,Elyria Swansea
1610,250.0,Entire guest suite,2.0,1.0,3.0,Clayton
1611,175.0,Entire townhouse,2.0,2.5,4.0,Sloan Lake
1612,138.0,Entire guest suite,1.0,1.0,3.0,Sunnyside
1613,225.0,Entire townhouse,3.0,2.0,3.0,Goldsmith
1614,215.0,Entire townhouse,3.0,2.0,3.0,University Hills
1615,79.0,Private room in residential home,1.0,2.0,1.0,Elyria Swansea
1616,232.0,Entire residential home,2.0,2.0,3.0,Speer
1617,64.0,Private room in residential home,1.0,2.0,1.0,Elyria Swansea
1618,89.0,Entire residential home,2.0,1.0,2.0,Montclair
1619,70.0,Private room in residential home,1.0,2.0,1.0,Congress Park
1620,150.0,Entire residential home,2.0,1.0,2.0,Clayton
1621,317.0,Entire bungalow,3.0,2.0,4.0,West Highland
1622,147.0,Entire guesthouse,1.0,1.0,1.0,Five Points
1623,179.0,Entire residential home,3.0,1.0,5.0,Lincoln Park
1624,86.0,Entire guest suite,1.0,1.0,1.0,Lincoln Park
1625,249.0,Entire guest suite,2.0,1.0,4.0,Cheesman Park
1626,186.0,Entire townhouse,2.0,1.0,3.0,Valverde
1627,215.0,Entire condominium (condo),2.0,2.0,2.0,Union Station
1628,115.0,Entire guest suite,1.0,1.0,1.0,Congress Park
1629,138.0,Entire guest suite,2.0,1.0,3.0,Congress Park
1630,81.0,Entire guest suite,1.0,1.0,1.0,North Park Hill
1631,315.0,Entire condominium (condo),2.0,1.0,5.0,Union Station
1632,70.0,Entire guest suite,1.0,1.0,1.0,Ruby Hill
1633,50.0,Entire condominium (condo),1.0,1.0,1.0,Cheesman Park
1634,185.0,Entire guesthouse,1.0,1.0,2.0,Capitol Hill
1636,130.0,Entire townhouse,2.0,1.5,2.0,Speer
1637,250.0,Entire townhouse,2.0,3.0,3.0,West Colfax
1638,143.0,Entire guest suite,1.0,1.0,4.0,Highland
1639,119.0,Entire residential home,2.0,1.0,2.0,University Hills
1640,35.0,Private room in townhouse,1.0,1.5,1.0,Gateway - Green Valley Ranch
1641,99.0,Entire guest suite,1.0,1.0,2.0,Platt Park
1642,311.0,Entire residential home,4.0,2.0,4.0,Congress Park
1643,490.0,Entire residential home,4.0,3.0,4.0,Hampden South
1644,159.0,Entire rental unit,1.0,1.0,1.0,Five Points
1645,65.0,Entire condominium (condo),1.0,1.0,1.0,Hale
1647,160.0,Entire condominium (condo),3.0,1.0,3.0,Civic Center
1648,350.0,Entire residential home,3.0,2.0,4.0,West Highland
1649,499.0,Entire townhouse,3.0,2.5,4.0,Cole
1650,105.0,Entire residential home,2.0,1.0,2.0,Rosedale
1651,371.0,Entire residential home,4.0,2.0,4.0,Cole
1652,82.0,Private room in townhouse,1.0,1.0,1.0,Baker
1653,101.0,Entire condominium (condo),1.0,1.0,2.0,Union Station
1654,119.0,Entire guest suite,1.0,1.0,1.0,Sunnyside
1655,479.0,Entire residential home,3.0,2.0,3.0,Lincoln Park
1656,90.0,Entire townhouse,2.0,2.0,2.0,Windsor
1657,235.0,Entire townhouse,2.0,1.0,2.0,Berkeley
1658,350.0,Entire residential home,3.0,3.0,3.0,Congress Park
1659,137.0,Entire guesthouse,1.0,1.0,2.0,Speer
1660,73.0,Entire rental unit,1.0,1.0,1.0,Cheesman Park
1661,222.0,Entire townhouse,3.0,2.0,4.0,University Hills
1662,75.0,Private room in rental unit,3.0,1.5,3.0,Gateway - Green Valley Ranch
1663,98.0,Entire residential home,2.0,1.0,2.0,Sunnyside
1664,155.0,Entire condominium (condo),2.0,2.0,2.0,Lowry Field
1665,225.0,Entire residential home,3.0,2.0,3.0,Baker
1666,152.0,Entire residential home,2.0,2.0,3.0,Stapleton
1667,65.0,Private room in townhouse,1.0,1.0,1.0,West Colfax
1668,280.0,Entire townhouse,2.0,3.5,3.0,West Colfax
1669,102.0,Entire guest suite,1.0,1.0,1.0,Athmar Park
1670,90.0,Entire residential home,4.0,2.0,4.0,Sloan Lake
1671,103.0,Entire rental unit,1.0,1.0,2.0,Sunnyside
1673,125.0,Entire guesthouse,1.0,1.0,3.0,West Highland
1675,135.0,Private room in bed and breakfast,1.0,1.0,1.0,Belcaro
1676,130.0,Entire rental unit,1.0,1.0,2.0,Berkeley
1677,104.0,Entire guesthouse,1.0,1.0,2.0,Cole
1678,60.0,Private room in residential home,1.0,1.0,1.0,Hampden South
1679,60.0,Private room in residential home,1.0,1.0,1.0,Hampden South
1680,74.0,Entire guest suite,1.0,1.0,1.0,Hale
1681,45.0,Private room in townhouse,1.0,1.0,1.0,Hampden South
1682,122.0,Entire guest suite,2.0,1.0,3.0,South Park Hill
1683,145.0,Entire rental unit,2.0,1.0,2.0,Northeast Park Hill
1684,91.0,Entire residential home,2.0,1.0,2.0,Skyland
1686,322.0,Entire condominium (condo),2.0,2.0,3.0,Five Points
1687,145.0,Entire residential home,2.0,1.0,3.0,Barnum West
1688,475.0,Entire residential home,3.0,3.0,4.0,Sloan Lake
1689,123.0,Entire guest suite,1.0,1.0,3.0,Platt Park
1690,265.0,Entire residential home,2.0,1.5,3.0,Baker
1691,129.0,Entire loft,1.0,1.0,1.0,Five Points
1692,225.0,Entire townhouse,2.0,1.5,2.0,Regis
1693,64.0,Private room in townhouse,1.0,1.0,1.0,Capitol Hill
1694,225.0,Entire condominium (condo),1.0,1.0,1.0,CBD
1695,166.0,Entire condominium (condo),1.0,1.5,1.0,Civic Center
1696,108.0,Entire guest suite,1.0,1.0,1.0,Sloan Lake
1697,200.0,Camper/RV,1.0,1.0,2.0,East Colfax
1698,68.0,Entire rental unit,1.0,1.0,2.0,Five Points
1699,132.0,Entire guesthouse,1.0,1.0,2.0,Berkeley
1700,68.0,Entire rental unit,1.0,1.0,1.0,Five Points
1701,57.0,Entire rental unit,1.0,1.0,1.0,Lincoln Park
1702,105.0,Entire rental unit,2.0,1.0,2.0,Highland
1703,62.0,Entire condominium (condo),1.0,1.0,2.0,Windsor
1704,115.0,Entire rental unit,2.0,1.0,2.0,Highland
1705,134.0,Entire guest suite,2.0,1.0,3.0,Washington Park West
1706,63.0,Entire guest suite,1.0,1.0,1.0,Virginia Village
1708,80.0,Entire condominium (condo),2.0,2.5,2.0,Stapleton
1709,77.0,Entire rental unit,1.0,1.0,1.0,Five Points
1710,175.0,Entire residential home,1.0,1.0,2.0,Athmar Park
1711,70.0,Private room in bungalow,1.0,1.0,1.0,Congress Park
1712,299.0,Entire residential home,5.0,3.0,5.0,Gateway - Green Valley Ranch
1713,76.0,Private room in residential home,1.0,2.5,2.0,Gateway - Green Valley Ranch
1715,365.0,Entire townhouse,2.0,1.0,2.0,Platt Park
1716,895.0,Private room in residential home,1.0,1.0,1.0,Country Club
1717,232.0,Entire condominium (condo),2.0,2.0,3.0,CBD
1718,275.0,Room in boutique hotel,1.0,1.0,1.0,Five Points
1719,112.0,Entire guest suite,1.0,1.0,2.0,Villa Park
1720,275.0,Entire residential home,2.0,2.5,2.0,Hilltop
1721,93.0,Entire guesthouse,1.0,1.0,1.0,Speer
1722,50.0,Private room in residential home,1.0,1.0,1.0,North Park Hill
1723,143.0,Entire guest suite,2.0,1.0,3.0,University
1724,99.0,Entire condominium (condo),1.0,1.0,1.0,Capitol Hill
1726,104.0,Entire rental unit,1.0,1.0,1.0,Berkeley
1727,72.0,Entire rental unit,1.0,1.0,1.0,Congress Park
1728,60.0,Entire rental unit,1.0,1.0,2.0,Congress Park
1729,85.0,Private room in guest suite,1.0,1.0,2.0,Baker
1731,102.0,Private room in residential home,1.0,1.5,1.0,Stapleton
1732,46.0,Entire rental unit,1.0,1.0,1.0,Baker
1733,140.0,Entire townhouse,1.0,1.5,1.0,Cole
1734,45.0,Entire rental unit,1.0,1.0,1.0,Highland
1735,441.0,Entire residential home,3.0,2.5,3.0,City Park West
1736,304.0,Entire townhouse,3.0,4.0,3.0,Civic Center
1737,209.0,Entire residential home,3.0,1.0,3.0,North Park Hill
1738,50.0,Private room in residential home,1.0,1.0,1.0,Five Points
1739,65.0,Entire rental unit,1.0,1.0,1.0,City Park West
1740,136.0,Entire residential home,1.0,1.0,1.0,West Colfax
1741,212.0,Entire residential home,4.0,2.0,4.0,Sunnyside
1742,80.0,Entire condominium (condo),1.0,1.0,1.0,Five Points
1743,135.0,Entire residential home,2.0,1.0,2.0,Baker
1744,93.0,Private room in residential home,1.0,1.0,1.0,Sloan Lake
1745,83.0,Entire guest suite,2.0,1.0,3.0,Clayton
1746,85.0,Entire condominium (condo),1.0,1.0,1.0,Hale
1747,130.0,Entire residential home,2.0,1.0,2.0,Platt Park
1748,404.0,Entire townhouse,2.0,2.5,2.0,Jefferson Park
1749,80.0,Entire residential home,2.0,1.0,2.0,Washington Park
1750,275.0,Entire townhouse,3.0,3.5,3.0,Sunnyside
